source_cell_type	ligand	receptor	target_lineage	n_mice	source_detection_fraction	target_receptor_detection_fraction	ligand_rho_RNA	ligand_FDR_RNA	ligand_rho_ADT	ligand_FDR_ADT	receptor_log2FC_RNA_selector	receptor_FDR_RNA_selector	receptor_log2FC_ADT_selector	receptor_FDR_ADT_selector	cross_modal_positive_direction	evidence_class	association_component	receptor_component	expression_component	replication_component	interaction_score	evidence_tier	tier_rank	liana_magnitude_rank	liana_specificity_rank	liana_component	final_discovery_score	mechanistic_chain	causality	necessity_test	sufficiency_test	score_definition	early_effect	early_FDR	late_effector_count	late_effector_positive	late_effector_significant_positive	late_effector_best_FDR	temporal_support	temporal_causality_label	candidate	candidate_type	mechanism_class	source	target	effect_size	FDR	direction_consistency	n_mice_supporting	n_mice_opposing	effective_sample_size	RNA_evidence	ADT_evidence	data_driven_state_evidence	interaction_evidence	independence_from_curated_score	power_flag	gene	lineage	cross_modal_score	RNA_FDR	ADT_FDR	data_driven_FDR	data_driven_log2FC	used_in_curated_score	associated_with_data_driven_state	independent_candidate	TF	contrast	level_a	level_b	activity_effect_a_minus_b	pvalue	n_strata	n_cells	interaction_validity	valid_for_mechanistic_ranking	biological_reinterpretation	direction_mechanistically_concordant	known_activation_gene	mechanistically_supported	potentially_novel_hypothesis	external_perturbation_support	external_dataset_count	external_direction_consistency	external_effect	external_FDR	external_context	literature_novelty_status	candidate_family_id	candidate_family_label	entity_type	mechanism_level	effect_component	statistical_component	independence_component	multilayer_component	temporal_component	RNA_component	ADT_component	state_component	interaction_component	mechanistic_coherence	mechanistic_family_id	family_rule	family_evidence	family_confidence	RNA_direction	ADT_direction	RNA_ADT_direction_concordant	expected_direction	n_mice_true	n_mice_supporting_true	n_mice_opposing_true	direction_consistency_true	mouse_effect_median	mouse_effect_mean	mouse_effect_IQR	mouse_effect_sign	LOOCV_top10_fraction	LOOCV_rank_median	LOOCV_rank_min	LOOCV_rank_max	empirical_p	empirical_FDR	null_percentile	null_model_type	LOOCV_stability	stability_component	null_model_component	external_perturbation_support_verified	external_perturbation_component	external_assessed	suggested_perturbation	expected_readout	negative_control	specificity_control	source_signal_step	receptor_step	tcell_state_step	transcriptional_program_step	effector_response_step	myeloid_response_step	tumor_killing_step	mechanistic_evidence_coherence	biological_validity_component	experimental_testability_component	evidence_score	score_contribution_replication_component	score_contribution_effect_component	score_contribution_statistical_component	score_contribution_RNA_component	score_contribution_ADT_component	score_contribution_state_component	score_contribution_temporal_component	score_contribution_interaction_component	score_contribution_stability_component	score_contribution_null_model_component	score_contribution_biological_validity_component	score_contribution_mechanistic_evidence_coherence	score_contribution_independence_component	score_contribution_experimental_testability_component	score_contribution_external_perturbation_component	evidence_gate	causality_tier	causality_label	why_test	missing_evidence
T_cell	Timp2	Cd44	CD4	47	0.095196298737531	0.7128106792536324	0.3728029602220166	0.4349679379109198	0.5105226641998151	0.0444451563949451	0.9703646	1.9767398454773044e-06	-0.07839012	0.3301218053312729	False	ADT-supported	0.4416628122109158	0.1617274333333333	0.2604936436182871	1.0	0.3471125713308113	Tier 3 — exploratory	3.0			0.0	0.277690057064649	T_cell → Timp2 → Cd44 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in T_cell and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.1045084727826486	0.9444426043704072	9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	T_cell → Timp2 → Cd44 → CD4	multicellular	source-cell ↔ T-cell program / feedback	T_cell	CD4	0.277690057064649	0.0444451563949451		0.0	0.0	47	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|T_cell|Timp2	MULTI|T_cell|Timp2	multicellular_association	multicellular_association	1.0	0.1352175561253172	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Timp2|Cd44	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	positive	False	UNRESOLVED	47.0	0.0	0.0		0.0002063089016065	0.0006727213670561	0.0012041715081559	positive	0.0	165.0	165.0	165.0	1.0	1.0	1.0	within-candidate mouse-effect sign permutation	0.0	0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5310869682946655	0.07142857142857142	0.07142857142857142	0.009658396866094085	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
melanoma	Vegfb	Nrp1	CD8	42	0.5386403368053387	0.3132033804730963	0.0386516489749615	0.959850151510074	-0.5178672716959728	0.0693293124219332	0.11500859	1.0	-0.32207346	0.1716058957654949	False	ADT-supported	0.0193258244874807	0.0191680983333333	0.4107358936672071	1.0	0.143703241887393	Tier 3 — exploratory	3.0	0.8227023430249243	0.1388076169085582	0.1772976569750757	0.1504221249049295	melanoma → Vegfb → Nrp1 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in melanoma and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-1.3089788211921234	0.2650346425348326	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	melanoma → Vegfb → Nrp1 → CD8	multicellular	source-cell ↔ T-cell program / feedback	melanoma	CD8	0.1504221249049295	0.0693293124219332	1.0	42.0	0.0	42	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|melanoma|Vegfb	MULTI|melanoma|Vegfb	multicellular_association	multicellular_association	0.790872890949521	0.1159083106924278	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Vegfb|Nrp1	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED																		0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.529055800117282	0.07142857142857142	0.05649092078210864	0.008279165049459128	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
melanoma	Mfge8	Itgav	CD8	42	0.4554723958137381	0.4708880112116191	0.1003970504821327	0.8945397550961225	-0.4948545498744024	0.0896593769716194	0.72924757	0.0002047553241208	0.9842701	0.0001382533409225	False	ADT-supported	0.0501985252410663	0.2855862783333333	0.4631160660423287	1.0	0.3315892666261723	Tier 3 — exploratory	3.0	0.3788258316356175	0.6105637572092216	0.6211741683643826	0.3895062469738143	melanoma → Mfge8 → Itgav → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in melanoma and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	1.4925698429797505	0.4414396211644968	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	melanoma → Mfge8 → Itgav → CD8	multicellular	source-cell ↔ T-cell program / feedback	melanoma	CD8	0.3895062469738143	0.0896593769716194		0.0	0.0	42	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|melanoma|Mfge8	MULTI|melanoma|Mfge8	multicellular_association	multicellular_association	1.0	0.10474042833012313	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Mfge8|Itgav	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED	42.0	0.0	0.0		2.481033466963824e-05	0.0002137962516741	0.0011579355143598	positive	0.0	175.0	175.0	175.0	1.0	1.0	1.0	within-candidate mouse-effect sign permutation	0.0	0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5289100305950087	0.07142857142857142	0.07142857142857142	0.007481459166437367	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
melanoma	Col4a4	Cd47	CD8	42	0.314822508693749	0.851403575827069	0.1666801717851065	0.8086108380326599	-0.4950166112956811	0.0896593769716194	-0.07147312	0.7877735147850451	-0.17393064	0.004018962662686	False	ADT-supported	0.0833400858925532	0.0	0.5177267712343129	1.0	0.2327143843092562	Tier 3 — exploratory	3.0	0.5402242621627208	0.2102133477194886	0.4597757378372792	0.2781266550148608	melanoma → Col4a4 → Cd47 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in melanoma and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-0.2690469395855643	0.4886295286297775	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	melanoma → Col4a4 → Cd47 → CD8	multicellular	source-cell ↔ T-cell program / feedback	melanoma	CD8	0.2781266550148608	0.0896593769716194		0.0	0.0	42	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|melanoma|Col4a4	MULTI|melanoma|Col4a4	multicellular_association	multicellular_association	1.0	0.10474042833012313	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Col4a4|Cd47	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED	42.0	0.0	0.0		-2.4548307397904267e-05	0.0005058721706588	0.0007559125022706	negative	0.0	175.0	175.0	175.0	1.0	1.0	1.0	within-candidate mouse-effect sign permutation	0.0	0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5289100305950087	0.07142857142857142	0.07142857142857142	0.007481459166437367	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
melanoma	Col4a4	Cd44	CD8	42	0.314822508693749	0.6943984371682166	0.1666801717851065	0.8086108380326599	-0.4950166112956811	0.0896593769716194	0.72633934	2.259520716935255e-05	-0.06925821	0.6463675366823181	False	ADT-supported	0.0833400858925532	0.1210565566666666	0.4675598977909853	1.0	0.2529451487872574	Tier 3 — exploratory	3.0	0.7274303090994386	1.0	0.2725696909005614	0.2568700572099182	melanoma → Col4a4 → Cd44 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in melanoma and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.0942330451866064	0.9355611534046334	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	melanoma → Col4a4 → Cd44 → CD8	multicellular	source-cell ↔ T-cell program / feedback	melanoma	CD8	0.2568700572099182	0.0896593769716194		0.0	0.0	42	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|melanoma|Col4a4	MULTI|melanoma|Col4a4	multicellular_association	multicellular_association	1.0	0.10474042833012313	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Col4a4|Cd44	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED	42.0	0.0	0.0		-2.4548307397904267e-05	0.0005058721706588	0.0007559125022706	negative	0.0	175.0	175.0	175.0	1.0	1.0	1.0	within-candidate mouse-effect sign permutation	0.0	0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5289100305950087	0.07142857142857142	0.07142857142857142	0.007481459166437367	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
melanoma	Col4a4	Itgb3	CD8	42	0.314822508693749	0.1736951628657577	0.1666801717851065	0.8086108380326599	-0.4950166112956811	0.0896593769716194	-0.5537106	0.0045006933207894	-0.78209853	0.0004179291465249	False	ADT-supported	0.0833400858925532	0.0	0.2338442792145388	1.0	0.2259378859053014	Tier 3 — exploratory	3.0	0.9191252854027993	0.2688472082039523	0.0808747145972007	0.1969252516436813	melanoma → Col4a4 → Itgb3 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in melanoma and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.1128820931689364	0.91653265164315	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	melanoma → Col4a4 → Itgb3 → CD8	multicellular	source-cell ↔ T-cell program / feedback	melanoma	CD8	0.1969252516436813	0.0896593769716194		0.0	0.0	42	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|melanoma|Col4a4	MULTI|melanoma|Col4a4	multicellular_association	multicellular_association	1.0	0.10474042833012313	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Col4a4|Itgb3	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED	42.0	0.0	0.0		-2.4548307397904267e-05	0.0005058721706588	0.0007559125022706	negative	0.0	175.0	175.0	175.0	1.0	1.0	1.0	within-candidate mouse-effect sign permutation	0.0	0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5289100305950087	0.07142857142857142	0.07142857142857142	0.007481459166437367	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
monocyte_macrophage	Plau	Plaur	CD8	45	0.32788192129037	0.036055548477513	0.2006587615283267	0.7341062193699072	-0.5080368906455862	0.0626629486690889	0.68660945	0.0147787354971572	-0.08961266	1.0	False	ADT-supported	0.1003293807641633	0.1144349083333333	0.1087288485544892	1.0	0.1854697800616883	Tier 3 — exploratory	3.0			0.0	0.1483758240493506	monocyte_macrophage → Plau → Plaur → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in monocyte_macrophage and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.948036997651869	0.653106305429168	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	monocyte_macrophage → Plau → Plaur → CD8	multicellular	source-cell ↔ T-cell program / feedback	monocyte_macrophage	CD8	0.1483758240493506	0.0626629486690889	1.0	45.0	0.0	45	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|monocyte_macrophage|Plau	MULTI|monocyte_macrophage|Plau	multicellular_association	multicellular_association	0.7801140755530025	0.12029891728027968	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Plau|Plaur	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED																		0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5286009280595202	0.07142857142857142	0.055722433968071604	0.008592779805734262	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
T_cell	Tgfb1	Acvr1_Tgfbr1_Tgfbr2	CD4	47	0.4717292406914561	0.0362121100376133	0.1393385753931544	0.8928779136389008	0.4902867715078631	0.0681333722380128	-0.19876862	0.4645069281975577	-1.6317334	0.6118139191569385	False	ADT-supported	0.3148126734505088	0.0	0.1306993158814491	1.0	0.1863242988839679	Tier 3 — exploratory	3.0			0.0	0.1490594391071743	T_cell → Tgfb1 → Acvr1_Tgfbr1_Tgfbr2 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in T_cell and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)			9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	T_cell → Tgfb1 → Acvr1_Tgfbr1_Tgfbr2 → CD4	multicellular	source-cell ↔ T-cell program / feedback	T_cell	CD4	0.1490594391071743	0.0681333722380128	1.0	47.0	0.0	47	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|T_cell|Tgfb1	MULTI|T_cell|Tgfb1	multicellular_association	multicellular_association	0.7837083115566447	0.11666401152714279	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Tgfb1|Acvr1_Tgfbr1_Tgfbr2	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	positive	False	UNRESOLVED																		0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5285980230774134	0.07142857142857142	0.0559791651111889	0.0083331436805102	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
T_cell	Tgfb1	Acvr1b_Tgfbr2	CD4	47	0.4717292406914561	0.0334095434766575	0.1393385753931544	0.8928779136389008	0.4902867715078631	0.0681333722380128	-0.19876862	1.0	-1.6317334	1.0	False	ADT-supported	0.3148126734505088	0.0	0.1255398684724971	1.0	0.1852924094021775	Tier 3 — exploratory	3.0			0.0	0.148233927521742	T_cell → Tgfb1 → Acvr1b_Tgfbr2 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in T_cell and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)			9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	T_cell → Tgfb1 → Acvr1b_Tgfbr2 → CD4	multicellular	source-cell ↔ T-cell program / feedback	T_cell	CD4	0.148233927521742	0.0681333722380128	1.0	47.0	0.0	47	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|T_cell|Tgfb1	MULTI|T_cell|Tgfb1	multicellular_association	multicellular_association	0.7793680276090817	0.11666401152714279	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Tgfb1|Acvr1b_Tgfbr2	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	positive	False	UNRESOLVED																		0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5282880027954446	0.07142857142857142	0.05566914482922013	0.0083331436805102	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
melanoma	Vegfb	Adrb2	CD8	42	0.5386403368053387	0.0536798742939652	0.0386516489749615	0.959850151510074	-0.5178672716959728	0.0693293124219332	0.9592881	0.00908406905889	-0.7916757	0.161754791807627	False	ADT-supported	0.0193258244874807	0.15988135	0.1700415995260268	1.0	0.1807426959758236	Tier 3 — exploratory	3.0			0.0	0.1445941567806588	melanoma → Vegfb → Adrb2 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in melanoma and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-0.5208432668054548	0.951411079957696	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	melanoma → Vegfb → Adrb2 → CD8	multicellular	source-cell ↔ T-cell program / feedback	melanoma	CD8	0.1445941567806588	0.0693293124219332	1.0	42.0	0.0	42	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	MULTI|melanoma|Vegfb	MULTI|melanoma|Vegfb	multicellular_association	multicellular_association	0.7602312416461571	0.1159083106924278	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Vegfb|Adrb2	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	positive	negative	False	UNRESOLVED																		0.0	0.0		0.0	False	source-cell perturbation plus T-cell-specific perturbation and rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5268671108813275	0.07142857142857142	0.05430223154615408	0.008279165049459128	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	
