source_cell_type	ligand	receptor	target_lineage	n_mice	source_detection_fraction	target_receptor_detection_fraction	ligand_rho_RNA	ligand_FDR_RNA	ligand_rho_ADT	ligand_FDR_ADT	receptor_log2FC_RNA_selector	receptor_FDR_RNA_selector	receptor_log2FC_ADT_selector	receptor_FDR_ADT_selector	cross_modal_positive_direction	evidence_class	association_component	receptor_component	expression_component	replication_component	interaction_score	evidence_tier	tier_rank	liana_magnitude_rank	liana_specificity_rank	liana_component	final_discovery_score	mechanistic_chain	causality	necessity_test	sufficiency_test	score_definition	early_effect	early_FDR	late_effector_count	late_effector_positive	late_effector_significant_positive	late_effector_best_FDR	temporal_support	temporal_causality_label	candidate	candidate_type	mechanism_class	source	target	effect_size	FDR	direction_consistency	n_mice_supporting	n_mice_opposing	effective_sample_size	RNA_evidence	ADT_evidence	data_driven_state_evidence	interaction_evidence	independence_from_curated_score	power_flag	gene	lineage	cross_modal_score	RNA_FDR	ADT_FDR	data_driven_FDR	data_driven_log2FC	used_in_curated_score	associated_with_data_driven_state	independent_candidate	TF	contrast	level_a	level_b	activity_effect_a_minus_b	pvalue	n_strata	n_cells	interaction_validity	valid_for_mechanistic_ranking	biological_reinterpretation	direction_mechanistically_concordant	known_activation_gene	mechanistically_supported	potentially_novel_hypothesis	external_perturbation_support	external_dataset_count	external_direction_consistency	external_effect	external_FDR	external_context	literature_novelty_status	candidate_family_id	candidate_family_label	entity_type	mechanism_level	effect_component	statistical_component	independence_component	multilayer_component	temporal_component	RNA_component	ADT_component	state_component	interaction_component	mechanistic_coherence	mechanistic_family_id	family_rule	family_evidence	family_confidence	n_mice_true	n_mice_supporting_true	n_mice_opposing_true	direction_consistency_true	mouse_effect_median	mouse_effect_mean	mouse_effect_IQR	mouse_effect_sign	LOOCV_top10_fraction	LOOCV_rank_median	LOOCV_rank_min	LOOCV_rank_max	empirical_p	empirical_FDR	null_percentile	null_model_type	LOOCV_stability	stability_component	null_model_component	external_perturbation_support_verified	external_perturbation_component	external_assessed	suggested_perturbation	expected_readout	negative_control	specificity_control	source_signal_step	receptor_step	tcell_state_step	transcriptional_program_step	effector_response_step	myeloid_response_step	tumor_killing_step	mechanistic_evidence_coherence	biological_validity_component	experimental_testability_component	evidence_score	score_contribution_replication_component	score_contribution_effect_component	score_contribution_statistical_component	score_contribution_RNA_component	score_contribution_ADT_component	score_contribution_state_component	score_contribution_temporal_component	score_contribution_interaction_component	score_contribution_stability_component	score_contribution_null_model_component	score_contribution_biological_validity_component	score_contribution_mechanistic_evidence_coherence	score_contribution_independence_component	score_contribution_experimental_testability_component	score_contribution_external_perturbation_component	evidence_gate	causality_tier	causality_label	why_test	missing_evidence
neutrophil	Vegfa	Grin2b	CD8	19	0.2761779637633229	0.0043742302628784	-0.5368421052631579	0.3679823309352452	0.7017543859649124	0.0885309446401056	0.0	0.8762502448484472	0.0	0.965889866817866	False	ADT-supported	0.3508771929824562	0.0	0.0347572439504873	1.0	0.1797584663339571	Tier 3 — exploratory	3.0			0.0	0.1438067730671657	neutrophil → Vegfa → Grin2b → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in neutrophil and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-0.0649666431236828	0.7638687931167981	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	neutrophil → Vegfa → Grin2b → CD8	extracellular	cell-cell / extracellular signal	neutrophil	CD8	0.1438067730671657	0.0885309446401056	0.5789473684210527	11.0	8.0	19	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|neutrophil|Vegfa	LR|neutrophil|Vegfa	ligand_receptor	ligand	0.7560914222268367	0.10529049017603113	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Vegfa|Grin2b	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	19.0	11.0	8.0	0.5789473684210527	-0.0007307604362535	-0.0083300980599826	0.0133281820814547	negative	0.0	211.0	200.0	213.0	0.4935064935064935	0.5977987529711668	0.748	within-candidate mouse-effect sign permutation	0.0	0.0	0.5064935064935066		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5619911013497411	0.07142857142857142	0.05400653015905976	0.007520749298287938	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.03617810760667904	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
neutrophil	Vegfa	Egfr	CD8	19	0.2761779637633229	0.0045016350278167	-0.5368421052631579	0.3679823309352452	0.7017543859649124	0.0885309446401056	0.0	0.8872428468951267	0.0	0.3825814268031414	False	ADT-supported	0.3508771929824562	0.0	0.0352597843950876	1.0	0.1798589744228771	Tier 3 — exploratory	3.0			0.0	0.1438871795383016	neutrophil → Vegfa → Egfr → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in neutrophil and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-1.2695515443354146	0.6759180959417416	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	neutrophil → Vegfa → Egfr → CD8	extracellular	cell-cell / extracellular signal	neutrophil	CD8	0.1438871795383016	0.0885309446401056	0.5789473684210527	11.0	8.0	19	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|neutrophil|Vegfa	LR|neutrophil|Vegfa	ligand_receptor	ligand	0.7565141745202144	0.10529049017603113	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Vegfa|Egfr	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	19.0	11.0	8.0	0.5789473684210527	-0.0007307604362535	-0.0083300980599826	0.0133281820814547	negative	0.0	208.0	195.0	209.0	0.4945054945054945	0.5977987529711668	0.761	within-candidate mouse-effect sign permutation	0.0	0.0	0.5054945054945055		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5619499407279108	0.07142857142857142	0.054036726751443886	0.007520749298287938	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.03610675039246468	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
neutrophil	Vegfa	Flt1_Kdr	CD8	19	0.2761779637633229	0.0006794920796704	-0.5368421052631579	0.3679823309352452	0.7017543859649124	0.0885309446401056	0.0	0.933477852448951	0.0	0.9258976314734788	False	ADT-supported	0.3508771929824562	0.0	0.0136989320370855	1.0	0.1755468039512767	Tier 3 — exploratory	3.0			0.0	0.1404374431610213	neutrophil → Vegfa → Flt1_Kdr → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in neutrophil and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)			9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	neutrophil → Vegfa → Flt1_Kdr → CD8	extracellular	cell-cell / extracellular signal	neutrophil	CD8	0.1404374431610213	0.0885309446401056	0.5789473684210527	11.0	8.0	19	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|neutrophil|Vegfa	LR|neutrophil|Vegfa	ligand_receptor	ligand	0.7383765303176894	0.10529049017603113	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Vegfa|Flt1_Kdr	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	19.0	11.0	8.0	0.5789473684210527	-0.0007307604362535	-0.0083300980599826	0.0133281820814547	negative	0.0	210.0	198.0	212.0	0.4775224775224775	0.5977987529711668	0.764	within-candidate mouse-effect sign permutation	0.0	0.0	0.5224775224775224		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5618674673550889	0.07142857142857142	0.05274118073697781	0.007520749298287938	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.037319823034108746	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
neutrophil	Vegfa	Tyro3	CD8	19	0.2761779637633229	0.0135473733384295	-0.5368421052631579	0.3679823309352452	0.7017543859649124	0.0885309446401056	-0.105550975	0.1860969316261478	0.0	0.715602167325806	False	ADT-supported	0.3508771929824562	0.0	0.061167687408868	1.0	0.1850405550256332	Tier 3 — exploratory	3.0			0.0	0.1480324440205065	neutrophil → Vegfa → Tyro3 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in neutrophil and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-0.6953408369026619	0.8585131143799695	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	neutrophil → Vegfa → Tyro3 → CD8	extracellular	cell-cell / extracellular signal	neutrophil	CD8	0.1480324440205065	0.0885309446401056	0.5789473684210527	11.0	8.0	19	False	True	False	True	True	HIGH																			VALID_LR	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|neutrophil|Vegfa	LR|neutrophil|Vegfa	ligand_receptor	ligand	0.778308689834127	0.10529049017603113	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Vegfa|Tyro3	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	19.0	11.0	8.0	0.5789473684210527	-0.0007307604362535	-0.0083300980599826	0.0133281820814547	negative	0.0	207.0	194.0	208.0	0.5204795204795205	0.6138989215912293	0.744	within-candidate mouse-effect sign permutation	0.0	0.0	0.4795204795204795		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	1.0	1.0	0.5616514042521884	0.07142857142857142	0.05559347784529479	0.007520749298287938	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.03425146282289139	0.07142857142857142	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
fibroblast	Hspg2	Ptprs	CD8	34	0.7991217378706947	0.1787913534632861	0.3677616501145912	0.4485128147179754	-0.5526355996944232	0.0810420083907591	0.36332238	0.2633186848038235	1.2288659	6.8649516200110315e-06	False	ADT-supported	0.1838808250572956	0.2653647133333333	0.3779894933669914	1.0	0.3062973657767851	Tier 3 — exploratory	3.0	0.641629407630294	0.2086154253456028	0.358370592369706	0.3167120110953693	fibroblast → Hspg2 → Ptprs → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in fibroblast and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	1.09191168564833	0.6399204731821377	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	fibroblast → Hspg2 → Ptprs → CD8	extracellular	cell-cell / extracellular signal	fibroblast	CD8	0.3167120110953693	0.0810420083907591	0.6764705882352942	23.0	11.0	34	False	True	False	True	True	HIGH																			UNKNOWN	False		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|fibroblast|Hspg2	LR|fibroblast|Hspg2	ligand_receptor	ligand	1.0	0.10912898047872602	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Hspg2|Ptprs	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	34.0	23.0	11.0	0.6764705882352942	0.0010059183603885	0.0031799097331306	0.0050184152796808	positive	0.0	197.0	188.0	203.0	0.0409590409590409	0.0974542698680629	0.984	within-candidate mouse-effect sign permutation	0.0	0.0	0.9590409590409591		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.25	1.0	0.5584407099656918	0.07142857142857142	0.07142857142857142	0.0077949271770518585	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0685029256457828	0.017857142857142856	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
neutrophil	Pdcd1lg2	Pdcd2	CD4	19	0.2267366865816974	0.1077513090935909	-0.4771929824561403	0.5844638489261795	0.8122807017543859	0.013897006842561	-0.23492384	0.2907648104733463	-0.095917225	0.673353480287041	False	ADT-supported	0.4061403508771929	0.0	0.1563047497637904	1.0	0.2234100727597756	Tier 3 — exploratory	3.0	1.0	0.4792545157581008	0.0	0.1787280582078204	neutrophil → Pdcd1lg2 → Pdcd2 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in neutrophil and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	-0.4648023882395315	0.7448947530985198	9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	neutrophil → Pdcd1lg2 → Pdcd2 → CD4	extracellular	cell-cell / extracellular signal	neutrophil	CD4	0.1787280582078204	0.013897006842561	0.6842105263157895	13.0	6.0	19	False	True	False	True	True	HIGH																			UNKNOWN	False		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|neutrophil|Pdcd1lg2	LR|neutrophil|Pdcd1lg2	ligand_receptor	ligand	0.9396967113577912	0.18570787286478915	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Pdcd1lg2|Pdcd2	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	19.0	13.0	6.0	0.6842105263157895	-0.000282555967993	-0.0021012127233551	0.0028099116971062	negative	0.0	206.0	191.0	211.0	0.0989010989010989	0.2037067410201738	0.969	within-candidate mouse-effect sign permutation	0.0	0.0	0.9010989010989011		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.25	1.0	0.5554645346658201	0.07142857142857142	0.06712119366841365	0.013264848061770654	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.06436420722135008	0.017857142857142856	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
fibroblast	Adam10	Cd44	CD8	34	0.7196891535778037	0.6943984371682166	0.2736440030557677	0.6461037590371728	-0.6916730328495033	0.0113532028462642	0.72633934	2.259520716935255e-05	-0.06925821	0.6463675366823181	False	ADT-supported	0.1368220015278838	0.1210565566666666	0.7069307062869341	1.0	0.3195379809588128	Tier 3 — exploratory	3.0	0.6730877118918411	1.0	0.3269122881081588	0.321012842388682	fibroblast → Adam10 → Cd44 → CD8 activation-associated program	CORRELATIONAL	Perturb ligand in fibroblast and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.0942330451866064	0.9355611534046334	9.0	6.0	0.0	0.8046695441735882	False	ordered cross-sectional support only	fibroblast → Adam10 → Cd44 → CD8	extracellular	cell-cell / extracellular signal	fibroblast	CD8	0.321012842388682	0.0113532028462642	0.5294117647058824	18.0	16.0	34	False	True	False	True	True	HIGH																			SHEDDING_PROCESSING	True	Membrane protease/shedding hypothesis; retain only with an annotated substrate	True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|fibroblast|Adam10	LR|fibroblast|Adam10	ligand_receptor	ligand	1.0	0.19448816025910026	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Adam10|Cd44	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	34.0	18.0	16.0	0.5294117647058824	8.913457703170935e-05	0.0012973506815074	0.0022922640665812	positive	0.0	225.0	221.0	228.0	0.7312687312687313	0.8215913641014856	0.518	within-candidate mouse-effect sign permutation	0.0	0.0	0.26873126873126874		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5545156734993121	0.07142857142857142	0.07142857142857142	0.01389201144707859	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.019195090623662054	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
fibroblast	Col1a2	Itgav_Itgb8	CD4	34	0.9570795603543462	0.1825355852201489	0.0239877769289534	0.9900613902584696	-0.6311688311688312	0.0213270534042865	0.6891265	0.0051899204345096	1.8817091	5.056158660183512e-07	False	ADT-supported	0.0119938884644767	0.4284725999999999	0.4179725800235268	1.0	0.3449105269672722	Tier 3 — exploratory	3.0			0.0	0.2759284215738177	fibroblast → Col1a2 → Itgav_Itgb8 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in fibroblast and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)			9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	fibroblast → Col1a2 → Itgav_Itgb8 → CD4	extracellular	cell-cell / extracellular signal	fibroblast	CD4	0.2759284215738177	0.0213270534042865	0.5294117647058824	18.0	16.0	34	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|fibroblast|Col1a2	LR|fibroblast|Col1a2	ligand_receptor	ligand	1.0	0.16710691435499714	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Col1a2|Itgav_Itgb8	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	34.0	18.0	16.0	0.5294117647058824	-0.0002713336159071	0.0008366960525162	0.0145857734761214	negative	0.0	231.5	228.0	233.0	0.7072927072927073	0.8100115651982872	0.534	within-candidate mouse-effect sign permutation	0.0	0.0	0.2927072927072927		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5542724433615922	0.07142857142857142	0.07142857142857142	0.011936208168214082	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.02090766376480662	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
fibroblast	Col1a2	Cd44	CD4	34	0.9570795603543462	0.7128106792536324	0.0239877769289534	0.9900613902584696	-0.6311688311688312	0.0213270534042865	0.9703646	1.9767398454773044e-06	-0.07839012	0.3301218053312729	False	ADT-supported	0.0119938884644767	0.1617274333333333	0.8259640013438535	1.0	0.3098225195646709	Tier 3 — exploratory	3.0	0.0007029826449777	0.0586528544065354	0.9992970173550224	0.4477174191227412	fibroblast → Col1a2 → Cd44 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in fibroblast and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.1045084727826486	0.9444426043704072	9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	fibroblast → Col1a2 → Cd44 → CD4	extracellular	cell-cell / extracellular signal	fibroblast	CD4	0.4477174191227412	0.0213270534042865	0.5294117647058824	18.0	16.0	34	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|fibroblast|Col1a2	LR|fibroblast|Col1a2	ligand_receptor	ligand	1.0	0.16710691435499714	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Col1a2|Cd44	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	34.0	18.0	16.0	0.5294117647058824	-0.0002713336159071	0.0008366960525162	0.0145857734761214	negative	0.0	226.0	223.0	230.0	0.7232767232767233	0.8214994881661548	0.497	within-candidate mouse-effect sign permutation	0.0	0.0	0.2767232767232767		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.5531307279341624	0.07142857142857142	0.07142857142857142	0.011936208168214082	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.019765948337376906	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
fibroblast	Col1a2	Itgb3	CD4	34	0.9570795603543462	0.3818128180544289	0.0239877769289534	0.9900613902584696	-0.6311688311688312	0.0213270534042865	-0.022535801	1.0	-0.95562315	5.056158660183512e-07	False	ADT-supported	0.0119938884644767	0.0	0.6045041307064715	1.0	0.2250986871038611	Tier 3 — exploratory	3.0	0.0751868414451283	0.0076255619229179	0.9248131585548716	0.3650415813940633	fibroblast → Col1a2 → Itgb3 → CD4 activation-associated program	CORRELATIONAL	Perturb ligand in fibroblast and independently KO/CRISPRi receptor in target T cells	Increase ligand exposure or expression, with receptor-deficient T cells as specificity control	0.80×animal-level interaction score + 0.20×(1−LIANA magnitude rank)	0.2309528925524571	0.9241924028142442	9.0	4.0	0.0	0.8592006085325994	False	ordered cross-sectional support only	fibroblast → Col1a2 → Itgb3 → CD4	extracellular	cell-cell / extracellular signal	fibroblast	CD4	0.3650415813940633	0.0213270534042865	0.5294117647058824	18.0	16.0	34	False	True	False	True	True	HIGH																			MEMBRANE_CONTACT	True		True	False	True	True	NOT_ASSESSED	0				No external perturbational dataset integrated	NOT_ASSESSED	LR|fibroblast|Col1a2	LR|fibroblast|Col1a2	ligand_receptor	ligand	1.0	0.16710691435499714	1.0	0.5	0.0	0.0	1.0	0.0	1.0	0.5	AXIS|Col1a2|Itgb3	same annotated ligand/contact/sheddase and molecular target axis	identical molecular entities; source alone is not used for collapse	HIGH	34.0	18.0	16.0	0.5294117647058824	-0.0002713336159071	0.0008366960525162	0.0145857734761214	negative	0.0	224.0	220.0	227.0	0.7552447552447552	0.8371387648496081	0.496	within-candidate mouse-effect sign permutation	0.0	0.0	0.2447552447552448		0.0	False	source-cell ligand knockdown plus T-cell receptor CRISPRi and ligand rescue	CD69/CD137, T-cell effector program and tumor-cell killing	non-targeting guide plus untreated/irrelevant control	receptor-deficient T cells or matched source-cell control	SUPPORTED	SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	PARTIALLY_SUPPORTED	MISSING	MISSING	0.5	0.8	1.0	0.550847297079303	0.07142857142857142	0.07142857142857142	0.011936208168214082	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.017482517482517484	0.05714285714285715	0.03571428571428571	0.07142857142857142	0.07142857142857142	0.0	False	2	ASSOCIATION_ONLY	Test necessity and sufficiency; Phase 1.5 is associative.	temporal/spatial/perturbational evidence missing
