candidate	removed_mouse	n_mice_remaining	n_supporting_remaining	n_opposing_remaining	direction_consistency_remaining	median_effect_remaining	fold_pre_robustness_score	fold_score	fold_rank	n_competing_candidates	eligible_after_removal	failure_reason
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_A:A0312	42	0	0		-0.00017216191653721344	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_B:A0311	42	0	0		-0.0001938375195486503	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_B:A0312	42	0	0		-0.0001938375195486503	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_C:A0311	42	0	0		-0.00017216191653721344	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_C:A0313	42	0	0		-0.00017216191653721344	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_D:A0311	42	0	0		-0.0001938375195486503	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_D:A0313	42	0	0		-0.0001938375195486503	0.58301614681176	0.58301614681176	148.0	279	True	
NK → Tnfsf4 → Traf2 → CD8	Masopust_054_E:A0311	42	0	0		-0.0001938375195486503	0.58301614681176	0.58301614681176	148.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1a:A0307	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1a:A0308	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1a:A0309	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1a:A0310	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1a:A0311	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1a:A0312	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1b:A0307	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1b:A0308	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1b:A0309	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1b:A0310	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1b:A0311	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_1b:A0312	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2a:A0307	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2a:A0308	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2a:A0309	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2a:A0310	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2a:A0311	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2a:A0312	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2b:A0307	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2b:A0308	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2b:A0309	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2b:A0310	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2b:A0311	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_2b:A0312	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3a:A0307	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3a:A0308	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3a:A0309	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3a:A0310	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3a:A0311	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3b:A0307	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3b:A0308	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3b:A0309	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3b:A0310	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_3b:A0311	46	0	0		0.0015470437686290273	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_6a:A0308	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_053_6b:A0308	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_A:A0311	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_A:A0312	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_B:A0311	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_B:A0312	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_C:A0311	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_C:A0312	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_C:A0313	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_D:A0311	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_D:A0312	46	0	0		0.0013448581096581745	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_D:A0313	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Vim → Cd44 → CD4	Masopust_054_E:A0311	46	0	0		0.00166866363568475	0.5801231366402227	0.5801231366402227	156.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1a:A0307	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1a:A0308	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1a:A0309	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1a:A0310	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1a:A0311	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1a:A0312	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1b:A0307	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1b:A0308	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1b:A0309	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1b:A0310	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1b:A0311	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_1b:A0312	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2a:A0307	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2a:A0308	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2a:A0309	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2a:A0310	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2a:A0311	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2a:A0312	46	0	0		7.596225808456785e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2b:A0307	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2b:A0308	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2b:A0309	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2b:A0310	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2b:A0311	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_2b:A0312	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3a:A0307	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3a:A0308	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3a:A0309	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3a:A0310	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3a:A0311	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3b:A0307	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3b:A0308	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3b:A0309	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3b:A0310	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_3b:A0311	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_6a:A0308	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_053_6b:A0308	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_A:A0311	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_A:A0312	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_B:A0311	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_B:A0312	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_C:A0311	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_C:A0312	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_C:A0313	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_D:A0311	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_D:A0312	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_D:A0313	46	0	0		6.479144367371156e-05	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Adam9 → Itgav → CD4	Masopust_054_E:A0311	46	0	0		0.0001086442737470963	0.5134564699735561	0.5134564699735561	220.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1a:A0307	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1a:A0308	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1a:A0309	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1a:A0310	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1a:A0311	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1a:A0312	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1b:A0307	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1b:A0308	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1b:A0309	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1b:A0310	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1b:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_1b:A0312	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2a:A0307	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2a:A0308	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2a:A0309	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2a:A0310	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2a:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2a:A0312	46	0	0		-0.00029987457397346294	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2b:A0307	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2b:A0308	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2b:A0309	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2b:A0310	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2b:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_2b:A0312	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3a:A0307	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3a:A0308	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3a:A0309	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3a:A0310	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3a:A0311	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3b:A0307	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3b:A0308	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3b:A0309	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3b:A0310	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_3b:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_6a:A0308	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_053_6b:A0308	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_A:A0311	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_A:A0312	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_B:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_B:A0312	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_C:A0311	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_C:A0312	46	0	0		-5.135986767485999e-05	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_C:A0313	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_D:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_D:A0312	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_D:A0313	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
T_cell → Pkm → Cd44 → CD4	Masopust_054_E:A0311	46	0	0		-0.0003012639760232127	0.517746644960993	0.517746644960993	210.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1a:A0307	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1a:A0308	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1a:A0309	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1a:A0310	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1a:A0311	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1a:A0312	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1b:A0307	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1b:A0308	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1b:A0309	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1b:A0310	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1b:A0311	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_1b:A0312	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2a:A0307	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2a:A0308	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2a:A0309	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2a:A0310	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2a:A0312	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2b:A0307	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2b:A0308	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2b:A0309	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2b:A0310	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_2b:A0312	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3a:A0307	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3a:A0308	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3a:A0309	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3a:A0310	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3a:A0311	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3b:A0307	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3b:A0308	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3b:A0309	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3b:A0310	42	0	0		0.00035758916061715104	0.5921946452830437	0.5921946452830437	135.0	279	True	
NK → Ccl4 → Ccr5 → CD8	Masopust_053_3b:A0311	42	0	0		0.0006141961162339867	0.5921946452830437	0.5921946452830437	135.0	279	True	
