TF	lineage	contrast	level_a	level_b	activity_effect_a_minus_b	pvalue	FDR	n_strata	direction_consistency
Ctcf	CD4	checkpoint_vs_no_checkpoint	True	False	-0.6858251546587415	0.21522516646545542	0.5717610779981686	4	0.75
Myod1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2442286862711113	0.218892029860685	0.5717610779981686	4	0.75
Srf	CD4	checkpoint_vs_no_checkpoint	True	False	0.02301303650435835	0.21706793743868746	0.5717610779981686	4	0.5
Foxo1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2178476916583413	0.2284874169953297	0.5797136728142211	4	0.75
Neurod1	CD4	checkpoint_vs_no_checkpoint	True	False	0.0618797693264335	0.22958957339177077	0.5797136728142211	4	0.75
Rela	CD4	checkpoint_vs_no_checkpoint	True	False	-0.37852302240159424	0.2242334671052295	0.5797136728142211	4	0.75
Spi1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.658553936548509	0.22750864877819943	0.5797136728142211	4	0.75
Ets1	CD4	checkpoint_vs_no_checkpoint	True	False	0.028799247713439995	0.23484810948872137	0.5880907204552279	4	0.75
Batf	CD4	checkpoint_vs_no_checkpoint	True	False	-0.11421262639185048	0.2475953022129238	0.5924788454400806	4	0.75
Cdx2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0701543768335371	0.25224346885072735	0.5924788454400806	4	0.5
Elf1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.16150884675569416	0.2426084348439338	0.5924788454400806	4	0.75
Ikzf1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.17211560412999186	0.2505350417716471	0.5924788454400806	4	0.75
Nanog	CD4	checkpoint_vs_no_checkpoint	True	False	-0.17673405808223142	0.24082794431094645	0.5924788454400806	4	0.5
Nfkb2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.13298553094135815	0.24913530679707685	0.5924788454400806	4	0.75
Onecut1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.449947525869642	0.24488709468344694	0.5924788454400806	4	0.5
Stat3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.18179404178680475	0.24586340903129955	0.5924788454400806	4	1.0
Rfx2	CD4	checkpoint_vs_no_checkpoint	True	False	0.09365053975231996	0.26300123162635825	0.6083158258227981	4	0.75
Sox6	CD4	checkpoint_vs_no_checkpoint	True	False	0.019742696791840902	0.26135571904879407	0.6083158258227981	4	0.5
Satb1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.17104717103719022	0.26531629696460857	0.6090214998505787	4	0.75
Gata2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.935018173765555	0.26853657731745906	0.6117788190014293	4	0.75
Tal1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.6556465830669908	0.27266027148747407	0.61653777806496	4	0.75
Ascl1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.1267351433210812	0.2889679705449072	0.6231068849096496	4	0.5
Cebpd	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2890420570068432	0.27965554135661996	0.6231068849096496	4	1.0
Creb3l1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.18889647632866463	0.2923925543672461	0.6231068849096496	4	0.5
Ets2	CD4	checkpoint_vs_no_checkpoint	True	False	0.12384309171584688	0.2902446904724786	0.6231068849096496	4	0.5
Fos	CD4	checkpoint_vs_no_checkpoint	True	False	-0.7722975842839737	0.30024292144161335	0.6231068849096496	4	0.75
Ncoa2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2248299127622721	0.28266963655691546	0.6231068849096496	4	0.75
Nfyb	CD4	checkpoint_vs_no_checkpoint	True	False	0.1477236488040435	0.2980000095782971	0.6231068849096496	4	0.5
Rxrb	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0787646607973493	0.2977605967157031	0.6231068849096496	4	1.0
Stat1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.5839537683245123	0.2887821247480822	0.6231068849096496	4	0.75
Stat5a	CD4	checkpoint_vs_no_checkpoint	True	False	-0.09731907013994712	0.29022046730249484	0.6231068849096496	4	0.75
Stat5b	CD4	checkpoint_vs_no_checkpoint	True	False	-0.20624644655219518	0.2966901312280351	0.6231068849096496	4	0.75
Trp73	CD4	checkpoint_vs_no_checkpoint	True	False	-0.12235701796716864	0.29890870538697645	0.6231068849096496	4	0.75
Nfkb1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.4308452533971665	0.3061495573551142	0.6310429651605415	4	0.75
Creb3	CD4	checkpoint_vs_no_checkpoint	True	False	0.00243480963798797	0.31240158184429545	0.6352864382471243	4	0.75
Tcf3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.09318238898760577	0.3122081244698426	0.6352864382471243	4	0.75
Nr4a1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.23920985882154336	0.322187423822495	0.6465085391934834	4	1.0
Smad1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.19534826148295986	0.32065992999308457	0.6465085391934834	4	0.75
Clock	CD4	checkpoint_vs_no_checkpoint	True	False	-0.3957616901593422	0.33837352883707084	0.6527740958211011	4	0.75
Elf5	CD4	checkpoint_vs_no_checkpoint	True	False	-0.06279071141600714	0.32961488507295655	0.6527740958211011	4	1.0
Esr1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.5741516881601385	0.34435087782236284	0.6527740958211011	4	0.5
Irf4	CD4	checkpoint_vs_no_checkpoint	True	False	0.012450229766892341	0.3435084477671566	0.6527740958211011	4	0.75
Mnt	CD4	checkpoint_vs_no_checkpoint	True	False	-0.23267217259874	0.3384691307033285	0.6527740958211011	4	0.75
Mybl2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0232470894159462	0.3460395155254904	0.6527740958211011	4	0.5
Prdm14	CD4	checkpoint_vs_no_checkpoint	True	False	-0.37357171330486194	0.3468425643671824	0.6527740958211011	4	0.5
Smad4	CD4	checkpoint_vs_no_checkpoint	True	False	-0.13608604138837715	0.34373849535885304	0.6527740958211011	4	0.75
Tead2	CD4	checkpoint_vs_no_checkpoint	True	False	0.048429908496510826	0.34685356246599763	0.6527740958211011	4	0.75
Trp63	CD4	checkpoint_vs_no_checkpoint	True	False	-0.279841850403654	0.33526358340161044	0.6527740958211011	4	0.75
E2f7	CD4	checkpoint_vs_no_checkpoint	True	False	0.1708971079876122	0.3512527146113741	0.6529421627438426	4	0.75
Tbp	CD4	checkpoint_vs_no_checkpoint	True	False	0.06831060416433649	0.34940464697371243	0.6529421627438426	4	0.75
Gata4	CD4	checkpoint_vs_no_checkpoint	True	False	0.16029729843629706	0.3567614193077191	0.655143697274175	4	0.75
Runx3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.17099443331707684	0.35562951849112334	0.655143697274175	4	0.75
Pbx2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.23527404629291124	0.36157883992356954	0.6560382544721052	4	0.75
Prdm1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.13768776322858378	0.3605161188333521	0.6560382544721052	4	0.75
Zhx2	CD4	checkpoint_vs_no_checkpoint	True	False	0.0836827746468681	0.36436418562639705	0.657156834790466	4	0.75
Gata6	CD4	checkpoint_vs_no_checkpoint	True	False	-0.23614126590365483	0.3767623840775043	0.6685130535681795	4	0.75
Pou2f2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.295676222295837	0.3778454713574535	0.6685130535681795	4	0.75
Rbpj	CD4	checkpoint_vs_no_checkpoint	True	False	-0.138842638739141	0.37948595780107874	0.6685130535681795	4	0.75
Thap1	CD4	checkpoint_vs_no_checkpoint	True	False	0.02767625458395992	0.37348948038065344	0.6685130535681795	4	0.5
Nr5a2	CD4	checkpoint_vs_no_checkpoint	True	False	0.004186018754134856	0.38473655261684747	0.673844944756675	4	0.75
E2f2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2712109600955326	0.4015012994315631	0.6834544591447395	4	0.75
Nfic	CD4	checkpoint_vs_no_checkpoint	True	False	-0.15653229417368625	0.3925558878026252	0.6834544591447395	4	0.5
Pou4f2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.3232400628798966	0.39700213433097364	0.6834544591447395	4	0.75
Tbx21	CD4	checkpoint_vs_no_checkpoint	True	False	0.28289526898795686	0.39786646071884135	0.6834544591447395	4	0.75
Zeb2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.18183890772282557	0.40030927856909926	0.6834544591447395	4	0.75
Nfe2	CD4	checkpoint_vs_no_checkpoint	True	False	0.00035256981907313723	0.41083787074301104	0.6954406415370521	4	0.75
Irf8	CD4	checkpoint_vs_no_checkpoint	True	False	-0.14401736694737574	0.41447695574803645	0.6960278771128349	4	1.0
Kmt2b	CD4	checkpoint_vs_no_checkpoint	True	False	0.0002440949544016504	0.4157790289023865	0.6960278771128349	4	0.75
Tgif2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.11841257941443681	0.41940225837721035	0.6982356279576634	4	0.75
E2f3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.19856209842822417	0.42594321911327093	0.701463634419203	4	0.5
Nr2f6	CD4	checkpoint_vs_no_checkpoint	True	False	-0.10711232112244098	0.4261440632975242	0.701463634419203	4	1.0
Rest	CD4	checkpoint_vs_no_checkpoint	True	False	-0.15959120804093743	0.42828637745066844	0.701463634419203	4	0.5
Otx2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.18037099792052821	0.437375298159823	0.7124984695829375	4	0.75
Zbtb33	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03292802834632846	0.43991267702517134	0.712799685233299	4	0.5
Ehf	CD4	checkpoint_vs_no_checkpoint	True	False	-0.045819674531632465	0.4489494633711558	0.7184248887051368	4	0.5
Gli1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.054917906611479404	0.45523953343691836	0.7184248887051368	4	1.0
Hoxb7	CD4	checkpoint_vs_no_checkpoint	True	False	0.11758792357810828	0.4541678018444293	0.7184248887051368	4	0.75
Ncoa1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.15655695664070252	0.45363647218020875	0.7184248887051368	4	1.0
Rxrg	CD4	checkpoint_vs_no_checkpoint	True	False	-0.059144562443461696	0.44917874972923644	0.7184248887051368	4	0.75
Mxi1	CD4	checkpoint_vs_no_checkpoint	True	False	0.009591073114474852	0.4579305604510372	0.7189272529360843	4	0.5
Tfdp1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.16297728951584065	0.46325378085925806	0.7235355443317278	4	0.5
Nrf1	CD4	checkpoint_vs_no_checkpoint	True	False	0.026641733763238758	0.46806520340395585	0.7273013160584545	4	0.75
Maf	CD4	checkpoint_vs_no_checkpoint	True	False	0.11434172617459398	0.47345995615651526	0.7319304424256333	4	0.5
Hnf4a	CD4	checkpoint_vs_no_checkpoint	True	False	-0.5176599453092362	0.4759888969392887	0.7321047501147435	4	0.5
Duxbl1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.11602236530326827	0.48358519604679073	0.7400318909200888	4	0.5
Pbx3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.3267056822525885	0.49115486323132107	0.7470115343790087	4	0.5
Smad3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.20953998971757493	0.493076920382184	0.7470115343790087	4	0.5
Bach2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.00971857713271434	0.5017572174590664	0.756380283035309	4	0.5
Bmal1	CD4	checkpoint_vs_no_checkpoint	True	False	0.049417584826919984	0.504587042044966	0.756880563067449	4	0.75
Nfatc2	CD4	checkpoint_vs_no_checkpoint	True	False	0.2753746885365308	0.5153222971819846	0.7691756455474943	4	0.75
Pou2f1	CD4	checkpoint_vs_no_checkpoint	True	False	0.058095402590110735	0.5246941841790235	0.7793251853247259	4	0.75
Six2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.27757852614507966	0.5279112695374253	0.7802786081455604	4	0.5
Arid3a	CD4	checkpoint_vs_no_checkpoint	True	False	-0.049367732372852594	0.537383484492855	0.7904232805890051	4	0.75
Etv6	CD4	checkpoint_vs_no_checkpoint	True	False	-0.021907887909295033	0.5447405694550109	0.7956340519506847	4	0.75
Nfe2l2	CD4	checkpoint_vs_no_checkpoint	True	False	0.05067835777852524	0.5461778310420542	0.7956340519506847	4	0.75
Deaf1	CD4	checkpoint_vs_no_checkpoint	True	False	0.08933392873060471	0.5510122329333214	0.7988359166449587	4	0.75
Egr1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03681181316624506	0.5726557608982283	0.81096487823398	4	0.5
Mitf	CD4	checkpoint_vs_no_checkpoint	True	False	-0.4641269104184739	0.5633574142341509	0.81096487823398	4	0.5
Snai2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.12064915075567546	0.5727606730761443	0.81096487823398	4	0.75
Vdr	CD4	checkpoint_vs_no_checkpoint	True	False	-0.122521001981851	0.5661419619318246	0.81096487823398	4	0.75
Ybx1	CD4	checkpoint_vs_no_checkpoint	True	False	0.03007017284204703	0.5702808653674278	0.81096487823398	4	0.5
Atf6	CD4	checkpoint_vs_no_checkpoint	True	False	0.04634579970628825	0.604189389646392	0.8136417113904746	4	0.5
Elf3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2651936074159233	0.6038068693203669	0.8136417113904746	4	0.75
Foxj2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.09386071144402257	0.5968432655870017	0.8136417113904746	4	0.5
Foxo3	CD4	checkpoint_vs_no_checkpoint	True	False	0.1355421606464691	0.5909821865683813	0.8136417113904746	4	0.5
Grhl2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.22485302820846398	0.5966037760917228	0.8136417113904746	4	0.75
Hinfp	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03527230599712194	0.5975918923467254	0.8136417113904746	4	0.5
Hoxa9	CD4	checkpoint_vs_no_checkpoint	True	False	-0.1354680131657856	0.5838512357206209	0.8136417113904746	4	0.75
Hsf1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.028142831362407503	0.5779580735187242	0.8136417113904746	4	0.5
Mef2b	CD4	checkpoint_vs_no_checkpoint	True	False	-0.04330867283876958	0.5919289565339866	0.8136417113904746	4	0.75
Mef2bl	CD4	checkpoint_vs_no_checkpoint	True	False	-0.04330867283876958	0.5919289565339866	0.8136417113904746	4	0.75
Tcf12	CD4	checkpoint_vs_no_checkpoint	True	False	-0.4038811633097234	0.6021390758486405	0.8136417113904746	4	0.75
Tcf7	CD4	checkpoint_vs_no_checkpoint	True	False	-0.10037050814052455	0.6103239046214303	0.8182661199128025	4	0.5
Foxl2	CD4	checkpoint_vs_no_checkpoint	True	False	0.017293024914552462	0.6328771392459124	0.8447655206674514	4	0.75
Thap11	CD4	checkpoint_vs_no_checkpoint	True	False	0.035834114422242616	0.6369119434558217	0.8464224511715525	4	0.5
Zfp592	CD4	checkpoint_vs_no_checkpoint	True	False	0.03994653719843664	0.6424883535394632	0.8501046773906434	4	1.0
Bhlhe40	CD4	checkpoint_vs_no_checkpoint	True	False	-0.09638438229395596	0.6456505804439561	0.8505744603239943	4	0.5
Foxa3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03380920119741676	0.6494633177522822	0.8518934427659804	4	0.5
Hnf4g	CD4	checkpoint_vs_no_checkpoint	True	False	0.005726679513326267	0.6613584975469304	0.8637570032617238	4	0.5
Hic1	CD4	checkpoint_vs_no_checkpoint	True	False	0.010241246135386963	0.6835397431921733	0.8702207654925568	4	0.5
Mbd1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.059912649549872604	0.6702096434582259	0.8702207654925568	4	0.5
Nr5a1	CD4	checkpoint_vs_no_checkpoint	True	False	0.025299064423105574	0.6824691379609968	0.8702207654925568	4	0.75
Rarg	CD4	checkpoint_vs_no_checkpoint	True	False	0.05801199376434389	0.6756053231766495	0.8702207654925568	4	0.75
Rel	CD4	checkpoint_vs_no_checkpoint	True	False	-0.11908763651554652	0.6826527665373056	0.8702207654925568	4	0.5
Zkscan1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.06653957699127482	0.6721944740295501	0.8702207654925568	4	0.75
Creb1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.07453957291728384	0.6954139887005604	0.8779601607344574	4	0.5
Mef2a	CD4	checkpoint_vs_no_checkpoint	True	False	-0.12010623895618443	0.6942887689732213	0.8779601607344574	4	0.75
Kdm5b	CD4	checkpoint_vs_no_checkpoint	True	False	-0.044280370783567995	0.7016774051669095	0.8785465031635271	4	0.5
Nr2f1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.16739809833170913	0.7007073097332353	0.8785465031635271	4	0.5
Zfp143	CD4	checkpoint_vs_no_checkpoint	True	False	-0.2101941872458076	0.7086291285392572	0.8835992837341354	4	0.75
Bhlhe22	CD4	checkpoint_vs_no_checkpoint	True	False	-0.12572188257405037	0.7239395359978305	0.8934293297818859	4	0.5
Esr2	CD4	checkpoint_vs_no_checkpoint	True	False	3.4190299705679833e-06	0.723919271715292	0.8934293297818859	4	0.5
Sox10	CD4	checkpoint_vs_no_checkpoint	True	False	-0.06852321784520796	0.7253584657635114	0.8934293297818859	4	0.75
Atf3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.05453080098997338	0.740278387359592	0.8971435648543385	4	0.5
Mycn	CD4	checkpoint_vs_no_checkpoint	True	False	-0.013497567631837046	0.737185125606802	0.8971435648543385	4	0.5
Mycs	CD4	checkpoint_vs_no_checkpoint	True	False	-0.013497567631837046	0.737185125606802	0.8971435648543385	4	0.5
Smad5	CD4	checkpoint_vs_no_checkpoint	True	False	-0.13178452774280808	0.7431783326021089	0.8971435648543385	4	0.75
Zfp148	CD4	checkpoint_vs_no_checkpoint	True	False	0.07156278688995606	0.7409944309597452	0.8971435648543385	4	0.5
Max	CD4	checkpoint_vs_no_checkpoint	True	False	0.01873397778502693	0.7554100739342577	0.8987755495391477	4	0.5
Nr2c2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03876100159479496	0.7520929088031578	0.8987755495391477	4	0.5
Runx1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.4558655228934493	0.7563952644636391	0.8987755495391477	4	0.5
Zeb1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.1559711839349559	0.751733599540316	0.8987755495391477	4	0.75
Tcf7l2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.06920556122076252	0.7626567920833836	0.9026758125049422	4	0.5
Gfi1b	CD4	checkpoint_vs_no_checkpoint	True	False	-0.005332292359134802	0.7740238184147419	0.9055182122767057	4	0.75
Pax8	CD4	checkpoint_vs_no_checkpoint	True	False	0.014832572090798711	0.7686758695888822	0.9055182122767057	4	0.5
Sox11	CD4	checkpoint_vs_no_checkpoint	True	False	-0.1605598847103601	0.7716520225416158	0.9055182122767057	4	0.5
Pparg	CD4	checkpoint_vs_no_checkpoint	True	False	-0.05679479850051836	0.7931003470560227	0.9242669429152881	4	0.5
Klf1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.10979873365826946	0.8103396414162818	0.9300489066255052	4	0.75
Pknox1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0881011567706975	0.8083407270942724	0.9300489066255052	4	0.75
Tfap2c	CD4	checkpoint_vs_no_checkpoint	True	False	-0.45439911560958685	0.8048908922710184	0.9300489066255052	4	0.5
Yy1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0024326596316031077	0.8100860572510755	0.9300489066255052	4	0.5
Zfp110	CD4	checkpoint_vs_no_checkpoint	True	False	-0.07273444759568767	0.8240942671175375	0.9317185184202009	4	0.75
Zfp217	CD4	checkpoint_vs_no_checkpoint	True	False	-2.5666589150247605e-05	0.8203216313652621	0.9317185184202009	4	0.5
Zfp263	CD4	checkpoint_vs_no_checkpoint	True	False	-0.18170173899771233	0.8161085379335413	0.9317185184202009	4	0.5
Zfp369	CD4	checkpoint_vs_no_checkpoint	True	False	-0.07273444759568767	0.8240942671175375	0.9317185184202009	4	0.75
Foxk2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03122605679184604	0.834867761038312	0.9352722200612748	4	0.75
Foxo4	CD4	checkpoint_vs_no_checkpoint	True	False	0.016239630198573492	0.8320835297577571	0.9352722200612748	4	0.5
Hnf1a	CD4	checkpoint_vs_no_checkpoint	True	False	0.01549451926220277	0.8470437120368027	0.9352722200612748	4	0.5
Klf3	CD4	checkpoint_vs_no_checkpoint	True	False	-0.027250716859652524	0.8413718921384209	0.9352722200612748	4	0.5
Nr2f2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.1637697756915934	0.8387654300470818	0.9352722200612748	4	0.5
Stat2	CD4	checkpoint_vs_no_checkpoint	True	False	0.08247151495747627	0.8449507736418017	0.9352722200612748	4	0.5
Trp53	CD4	checkpoint_vs_no_checkpoint	True	False	-0.36785948197056284	0.8488444241480216	0.9352722200612748	4	0.5
Esrra	CD4	checkpoint_vs_no_checkpoint	True	False	-0.09883514674736227	0.8556071186707572	0.9367745500406025	4	0.75
Irf1	CD4	checkpoint_vs_no_checkpoint	True	False	0.028605194677227812	0.8718495812259073	0.9367745500406025	4	0.5
Rara	CD4	checkpoint_vs_no_checkpoint	True	False	-0.05799060680982688	0.8646145911436668	0.9367745500406025	4	0.5
Tcf7l1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.030068645489195633	0.8647245895528753	0.9367745500406025	4	0.5
Tfap4	CD4	checkpoint_vs_no_checkpoint	True	False	-0.1477066219525522	0.8676414920447693	0.9367745500406025	4	0.5
Usf1	CD4	checkpoint_vs_no_checkpoint	True	False	0.008880544486057955	0.8706295790433018	0.9367745500406025	4	0.5
Zfp24	CD4	checkpoint_vs_no_checkpoint	True	False	-0.05463371259105128	0.8567105931806192	0.9367745500406025	4	0.75
Irf2	CD4	checkpoint_vs_no_checkpoint	True	False	0.015948991235799174	0.881963449465663	0.9404961263981453	4	0.5
Klf13	CD4	checkpoint_vs_no_checkpoint	True	False	0.007690008428412849	0.884625069384394	0.9404961263981453	4	0.75
Mbd2	CD4	checkpoint_vs_no_checkpoint	True	False	0.02458203891693413	0.8830495296025804	0.9404961263981453	4	0.75
Jund	CD4	checkpoint_vs_no_checkpoint	True	False	-0.045999134147751655	0.895160398101088	0.9417833355021864	4	0.5
Klf9	CD4	checkpoint_vs_no_checkpoint	True	False	0.027784566903780387	0.8894899546124586	0.9417833355021864	4	0.5
Xbp1	CD4	checkpoint_vs_no_checkpoint	True	False	0.004313051026230257	0.893933804505671	0.9417833355021864	4	0.75
Crem	CD4	checkpoint_vs_no_checkpoint	True	False	-0.20353681047735048	0.9014210242041709	0.9418295528753924	4	0.75
Pdx1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.15353834215622694	0.8993345772238869	0.9418295528753924	4	0.75
Nr3c1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.18504879083618903	0.9185478640110121	0.9531506945045776	4	0.5
Rfx1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.10546345943104733	0.9175975255627635	0.9531506945045776	4	0.75
Sox13	CD4	checkpoint_vs_no_checkpoint	True	False	-0.020891341964474893	0.9270110945788005	0.9559482152943999	4	0.5
Zfx	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0816950143146926	0.9307086584549438	0.9559482152943999	4	0.5
Zfy2	CD4	checkpoint_vs_no_checkpoint	True	False	-0.0816950143146926	0.9307086584549438	0.9559482152943999	4	0.5
Foxk1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.005261991644375645	0.948633657779398	0.9696674221084727	4	0.5
Tcf4	CD4	checkpoint_vs_no_checkpoint	True	False	-0.15555737067294087	0.9504660870172158	0.9696674221084727	4	0.5
Snapc4	CD4	checkpoint_vs_no_checkpoint	True	False	-0.021842128908843888	0.9668848216899405	0.9831077213827247	4	0.5
Atf1	CD4	checkpoint_vs_no_checkpoint	True	False	-0.03705353768316637	0.9910054165103644	0.9958060606743961	4	0.5
